prompt,title,feature_aderencia_tema
50,Um colapso na saúde Brasileira,0.5785712035183043
66,Precisa-se de bons exemplos,0.37463669235718916
51,Sem o Professor nem tentem,0.3977661319181569
49,A influência digital,0.5415269686444231
74,Violência contra a mulher,0.6523417457765901
71,A influência das mídias sociais na construção do ego,0.3986536238330814
59,INACREDITÁVEL! A FOME AINDA EXISTE NO BRASIL,0.6371760704636398
68,Valorizando o patrimônio da forma que este merece,0.6281069669191057
56,A RESPOSTA É,0.49553116798678354
57,,0.5774774188753933
52,.,0.5176734431712566
45,O abuso de poder atinge todas as camada sociais,0.621795935311241
44,Classificação exige classes corretas,0.39658724208335094
49,A profissão do século XXI,0.5740838885150589
82,,0.5919216201155955
62,,0.5420136708429986
49,O papel dos influenciadores digitais,0.4981811285327555
75,Armas Livre retrocesso hediondo,0.4625794113740487
81,Intolerância Religiosa,0.43643096959772565
70,,0.4920555850878695
52,Gravidez na adolescência,0.6451574145719555
76,O patriarcado no século XIX,0.6140453959643025
45,Autoridades imparáveis,0.43933632054475985
80,Educação,0.3873375908854773
68,,0.5659746189884365
70,Um perigo silencioso,0.5253562245682781
47,Redação 15,0.46764832926939476
75,Laranja mecânica e a ultraviolência no Brasil,0.6294494000602872
69,Veneno econômico,0.5135836703322283
84,Estrupo coletivo,0.18979646878384168
43,A prática do cancelamento nas redes sociais,0.5784021080305668
82,Automedicação é um problema social,0.4083160221053698
75,Sistema legal,0.40178463808362797
74,Deixa elas trabalharem,0.3219502788721308
49,o papel dos influenciadores digitais,0.40243523225026556
62,"Discurso de ódio, uma problemática social",0.4954256826854077
83,O esporte dentro das escolas,0.4864751260894431
54,,0.440254346926234
59,Inimigos do prato cheio,0.6346853303635961
56,O outro lado,0.32068398966823675
55,Mudança de Mentalidade,0.46946685159465984
84,"Porte de armas, uma necessidade frente a violência crescente.*",0.547908108970346
52,A conscientização da gravidez na adolescência.,0.6687861123628533
43,Cancelamento das redes,0.6596955122558597
43,Cancelamento por redes sociais,0.4786583584426337
56,Brasil,0.5141667610253527
61,O número de suicídios de policiais cresce no Brasil,0.6082573443782711
44,sem título,0.5354537048027798
83,,0.6404451116874688
58,Desmatamento e queimadas,0.5121829046067806
67,Dificuldade de uma minoria,0.4275260819818405
59,Cidades de tempos atrás,0.4322357549700755
78,,0.486396124639932
47,Desafios do ensino à distância no Brasil,0.6444269467663996
47,Educação a Distância,0.659313929035824
84,O Estatuto ameaçado,0.6869154299688744
55,A falta de valorização dos povos indígenas,0.4884362236044601
56,,0.42220030577786616
49,Influenciadores digitais,0.5520601504707159
73,,0.4874496455596355
45,O Poder nas mãos Errada,0.49731205815721785
63,"Grandes empresas, grandes impactos ambientais",0.5226319315640757
85,Uma lei de punição,0.4250882269764436
60,Reforma da Previdência,0.5034627531391552
63,Reparação ambiental,0.49192067125727745
81,Raízes da intolerância,0.6916428426657999
62,,0.3066936258102272
54,Muitas variáveis,0.5531361025865263
54,A importância das vacinas para a sociedade,0.6862864847963271
48,SUS- a evidente carência da saúde pública brasileira,0.5438802768369682
47,^-^,0.433576510263496
58,"Amazônia, queimas e preservação",0.439558039504627
50,Coronavírus,0.47387715655783985
46,Privatização do Saneamento Básico no Brasil - caminho para a universalização do acesso,0.6489305187811809
59,,0.6348922278628656
60,Reforma da Previdência,0.5565728221816914
58,importância da preservação da floresta amazônica,0.5621239781784565
49,O papel dos influenciadores digitais,0.5943418244804151
51,Analfabetismo no Brasil,0.3716275483888341
68,Patrimônios Históricos,0.40277697288606507
81,Futuro seres mais pensantes.,0.41368424533287773
51,Da exclusão ao desinteresse,0.5930010128496196
46,Saneamento básico no Brasil,0.5923506308890584
54,,0.4538876960074089
63,,0.36691162121233256
69,A NATUREZA E A NOSSA SAÚDE EM RISCO,0.6692863828055331
45,O favoritismo e a sociedade,0.4488504469524824
73,A importância da igualdade racial,0.43502512609051597
45,Abuso de autoridade no Brasil,0.40303834727256066
56,Da Situação à Solução,0.42084558128722277
69,,0.5708570715176402
55,,0.4144810425801509
58,A floresta Amazonica,0.5584380104144709
50,A ciência em prol de todos,0.5600155503052628
61,,0.33388768828134113
54,"Importância das vacinas, uma discussão social e política",0.541545970591643
72,,0.5376491612024555
54,,0.5426896624349372
72,,0.5495143841545908
48,SUS PARA TODOS,0.5179027982486151
78,Reforma do Ensino Médio - uma solução ou um problema para a questão da educação no país?,0.5343551306958181
70,,0.4180582860348996
57,SEM TITULO...,0.4992144520190289
50,Atualidade Atemporal,0.47176104521959433
47,Entraves educacionais,0.6019628793049046
50,Covid-19,0.431024541243092
45,O ABUSO DE PODER PARA PRATICAR O PRECONCEITO,0.5184275926989453
84,Projeto de lei 3722/2012,0.5508522801818944
77,Homofobia no Brasil,0.4436045056307071
46,Privatização,0.6375999070688246
47,Só sei que de nada sei A.A.X,0.5664113575098966
50,Ciência contra o senso comum na pandemia do Coronavírus,0.47473836852657
85,"Desprezo à sociedade feminina, um problema, mil soluções.*",0.5732523134289936
56,Atual condição dos presos no Brasil,0.5261988463434099
82,As vertentes da automedicação,0.5918188636472549
81,,0.729199823505629
59,Fome,0.6924936965422496
45,As ações que prevalecem,0.22199080775881894
69,,0.639815682202517
75,,0.4309536035296878
84,Restringir ou não,0.4076025715280732
50,A Importância da Ciência  em Meio a pandemia do Coronavírus,0.5556425963401058
76,,0.5913490332575565
74,VIOLÊNCIA AINDA EXISTE,0.5665068084737376
47,Aprender é um direito de todos,0.4247721228217985
50,Coronavírus,0.4736306504716277
62,O discurso de ódio na Internet,0.49652454049782174
50,Belicismo científico,0.46475368082883606
50,A ciência na sociedade,0.5573395873680331
70,A realidade que precisa ser mudada,0.5517573637766767
57,,0.4626475035819459
56,Preso também é gente,0.4520725475713468
71,"Uma atitude, uma vida salva",0.48920439232286284
77,,0.4925335721720501
55,A importância de valorizar e garantir os direitos dos povos indígenas no Brasil.,0.5548750310156326
64,,0.6799646340986167
54,Imunização consciente,0.44088469761774807
68,O rico patrimônio cultural brasileiro,0.36555506954191963
56,O sistema prisional no brasil,0.25682662315888677
56,,0.4175133623621992
45,JXP-Combate aos superiores,0.5882875765769299
76,Biológico ou discriminativo?,0.41469965076522675
74,Sem título,0.5890988266602487
58,Desmatamento e queimadas na Floresta Amazônica,0.7495454447874963
51,A alfabetização e participação escolar,0.4611442348973884
82,Atenção dobrada ao ler bula de medicamentos,0.4527249107550386
83,Os ensinamentos do esporte,0.4161546560064283
68,,0.32136629083773843
45,"Abuso de autoridade, uma discussão social",0.4360558816515949
84,A legalização das armas será a solução para (a) sociedade civil?,0.3980603133900739
54,,0.6026246519663505
78,"Reforma do Ensino Médio – Consertando a base, Corrigindo o erro",0.47890426325758445
69,,0.6338479004816903
59,A carteira da fome,0.3959363994251421
44,O homem precisa provar que é homem?,0.6052142235800301
63,Negligência em Brumadinho,0.36275624049297184
81,Intolerância no Brasil,0.6754713035252762
79,Recuperação carcerária,0.5231446077506294
82,O conhecimento é a cura,0.33652520917256623
43,.......,0.40786830583131317
64,O paradigma da educação sexual nas escolas,0.5503161039883443
85,Lei,0.564139787966189
70,,0.5217970530695912
56,,0.5593156864192229
57,,0.7759025098032577
47,Obstáculos do ensino virtual,0.45772612110829325
47,Dificuldades ao acesso à internet e formação docente,0.675645834216771
81,,0.5834492258268589
55,,0.5488893537402426
71,Suicídio no Brasil,0.3681670468191111
62,Tudo pode mudar,0.576938306650701
46,Saneamento básico no Brasil,0.7296281905793901
68,Patrimônios Nacionais,0.3900793812042166
51,O analfabetismo persistente,0.430590872308898
43,"A Cultura do Cancelamento nas redes sociais ""FP""",0.5988956280018688
43,A cultura do cancelamento nas redes sociais ###,0.4154205315369232
83,ESPORTE É UNIÃO,0.5553193601824469
56,Atual situação carcerária do Brasil,0.4666941069895912
69,A Utilização de Agrotóxicos no Brasil,0.6690265228688705
82,,0.5167847936884158
57,Acesso cinematográfico,0.3806329703853774
69,"Agro, tóxicos na mesa",0.5601100325724278
74,feminicídio uma luta constante pela vida,0.553963108256911
58,Amazônia,0.7554828756774824
81,,0.485237167684097
74,Feminicidio no Brasil,0.6390630673929683
63,Grandes,0.6372003270722708
50,Corona vírus,0.6410938662787492
64,Sexualidade,0.445984165590817
75,O retrocesso em uma bala,0.6624329869205337
84,A segurança em suas próprias mãos,0.6992869591871822
71,Suicídos no Brasil atual,0.6011248028653517
84,Estado desenvolvido,0.4118475345665614
44,TRAÇOS BIOLÓGICOS NÃO SÃO ESCOLHA,0.5407575727073927
46,A economia é intrínseca a saúde,0.7614260847702768
47,Os desafios do ensino a distância no Brasil.,0.5358609690133158
46,sou1000IR,0.6979618446872078
47,Isso que é EAD?,0.49961118028710055
84,"Mais armas, mais violência.*",0.6534521539264545
49,Nova era de influências,0.6125660731163687
70,Jovem Informado um Adulto Responsável,0.4297959529312214
79,Reflexo do Estado.,0.36486795277314266
44,Medidas para combater as ações discriminatórias contra atletas do sexo feminino,0.5503830922007046
82,Automedicação – um mal necessário.,0.579170754377943
68,A Valorização do Patrimônio Histórico,0.5770440592174532
44,Mulher é mulher,0.5290670022480052
51,A carência de uma educação eficaz,0.5334798976147261
71,Suicídio entre os jovens,0.5959818000381932
58,Novo aroma para um Brasil sem fogo,0.6510381361523992
79,Melhorando o sistema carcerário brasileiro,0.5033137744092469
64,O contraste da educação sexual brasileira,0.5192413052341915
57,,0.539675297176949
59,A alta renda da fome,0.5123295217776931
83,União,0.4674414059033447
44,Até  quando isso?,0.2893464264578289
54,VACINAÇÃO,0.5131997640885338
77,Pré-conceitos com a homossexualidade,0.4206493532658298
70,,0.5240023693931248
62,Discurso de ódio,0.47188690958245316
76,Um ideal de equidade,0.586425574269381
75,Ao armar a população o crime cresce,0.36919365716946234
47,EAD,0.5938072109145304
81,Religião vinculada ao eurocentrismo,0.4957710428340131
84,O Direito de defesa deve ser preservado,0.6579124942247214
51,Leio e falo mas não entendo,0.5300884396397061
78,,0.5018537922652693
69,,0.5273663296181357
52,O choro que não tem informação,0.3901518040296886
47,03 - FBS,0.39381535626270797
49,O poder dos influenciadores Digital ( paloma maria santos),0.44136608462212384
43,A Prática do cancelamento,0.5997304027054523
69,,0.5137776989208249
72,Falácias nas redes sociais,0.49606426261398884
66,,0.5299540039502401
85,Ser democrático,0.2445058794432244
62,A Felicidade se constrói,0.3872280357865715
81,,0.6406901312976897
59,A fome que passa despercebida,0.649490493949711
83,Além do óbvio - O esporte como formador social,0.5685187420104506
54,,0.5245137753829525
55,,0.42857486137005524
73,,0.5256274063724415
82,Cuidando da saúde,0.6944325516683424
84,Liberação de porte de arma,0.5673257683263522
82,,0.5193769395231569
47,Educação na Pandemia (Bdsm),0.7115682868512855
47,EAD-Benefícios e Desafios,0.6572619702030374
44,Papel da mulher no esporte,0.5144963309172387
59,Fome,0.472698211102334
80,Se o Racismo é uma doença o amor é a cura,0.5357753954194882
84,Menos Violência,0.7166682873568808
62,,0.4577849540379732
68,Uma grande parte da história brasileira apagada,0.5812786605869669
55,povos indígenas no Brasil,0.4219087748986508
47,Os obstáculos do ensino EAD,0.5174412830190808
58,A importância de preservar,0.6300163148067895
63,Um problema irreversível,0.3668660680087657
85,ISOPOR E MEIO AMBIENTE,0.6006032770684905
71,Suicídio,0.5304011090324241
52,Gravidez na adolescência,0.48944943378152944
59,A fome e os motivos da desigualdade,0.5800287724121131
55,Patrimônio do Brasil direitos iguais para os Indigenas,0.5608646429060378
54,,0.5123456553269239
70,,0.47459785009863886
54,As Vacinas Como um Meio de Prevenção de Doenças,0.4948574405218806
55,Fazendeiros maquiavélicos,0.46495926911341545
52,Gravidez precoce,0.557845498152903
63,DESAFIOS PARA UM MUNDO MELHOR,0.3485975358985022
83,,0.5307456429681612
63,Os Impactos Ambientais e suas vertentes,0.5583012391926573
59,,0.6314480938313785
48,SUS- Dependência do cidadão e desumanização do direito civil,0.6897296630709713
84,Porte de armas e criminalidade no Brasil,0.6222083418077581
66,É possível ter privacidade na internet?,0.43842392845965383
73,A diligência pela igualdade,0.36512324791711115
66,Os planos de internet da manipulação.,0.5176941084732282
74,Misoginia em cenário brasileiro,0.5419414720872259
83,Prática de esportes,0.44914760694161227
56,,0.5340488963738453
58,A importância da floresta amazônica,0.6010620773881699
71,Suicídio,0.7052496839926131
45,Uso da autoridade para atos violentos.,0.6562643101419087
75,A verdadeira face da violência urbana,0.5698234036502605
43,Cancelamento prejudicial,0.56670670029383
49,...,0.4246753500136209
43,O Problema Do Cancelamento Virtual,0.5333548414983267
69,Harmonia entre o meio ambiente e agrotóxicos,0.6233989383243977
74,"Feminicídio não é crime contra mulher, é contra a sociedade",0.6387383408984529
54,Crise No,0.3107707110811798
73,,0.6901104989368908
49,Redes socias,0.6058892046754973
44,Uma mulher tem que provar que é mulher?,0.6601478015507369
46,O saneamento básico no Brasil,0.7540478088773558
50,A ciência aliada com a Saúde,0.536308128354744
72,,0.68430394941571
84,,0.6347082880120637
72,Fakes news versus eleições,0.43579687617097274
44,A discriminação de cada dia,0.2510831603581166
54,,0.5293039622431465
51,Alfabetização,0.4882569464136156
63,,0.2896542655208912
60,Do ponto de vista,0.5956261286919439
83,Esporte em questão,0.5444384858411722
48,Importância do SUS dentro da qualidade de vida brasileira,0.518087276440399
47,Educação a distância,0.5013901586656804
50,Empoderamento global,0.33571773728607834
50,Desvalorização da ciência no Brasil,0.5744669842148816
71,Suicídio o mau do milênio,0.5790136640685234
48,O acesso a saúde pública no contexto brasileiro,0.4964783294045898
58,,0.5259412259197865
78,Reforma do ensino médio,0.418310649795647
48,O SUS e a esfera de prevenção,0.5106170031945566
85,As Iniciativas Populares.*,0.5674637108199274
64,Educação sem tabu,0.5844519688616864
81,,0.5453073426034256
43,Cultura do cancelamento na rede social 8,0.4967384366138172
70,A DST No Brasil,0.4778479066087312
58,SOS Amazônia,0.576410163578072
60,Reforma da Previdência e Privatização,0.5970134809454913
43,Cultura do cancelamento,0.5586466610780189
76,,0.5976148100718486
48,O hodierno contexto do SUS,0.7117749707895489
47,Educação a distância,0.4071012099119075
56,Fábricas de ódio,0.49774743022960644
78,A educação para todos os brasileiros,0.6593094075554313
65,Criminalidade juvenil,0.41461787497996433
50,Maior arma do século XXI,0.578297854722515
63,Mineração,0.4242475922823611
58,Um futuro mais verde,0.711919472870342
49,Marketing,0.4292289510663795
59,,0.6730298652713876
52,A eficácia de algumas medidas preventivas no combate a gravidez precoce,0.608540623949725
50,Coronavírus no Brasil,0.37617538913535176
58,Se não mudar o sistema os erros se repetem,0.4710468843704726
84,"“Segurança pública, dever do Estado, direito e responsabilidade de todos. ”",0.48709377331228604
54,A desconfiança sobre vacinas aumenta à medida que as doenças somem,0.6039795448365225
44,Desigualdade no Esporte,0.5559280059834361
62,Ódio nas redes,0.6434375920809843
79,O sistema carcerário no Brasil,0.5587710188649354
56,Educação limiar contra a criminalidade,0.3562606800360454
67,Indianismo contemporâneo,0.654184476011166
58,,0.7169971254007483
83,Os múltiplos benefícios da prática esportiva,0.5279227719311324
48,Carlos Oliveira,0.6246298425387369
49,Influenciador digital,0.4860738802828229
56,Direitos Humanos,0.48720182274779317
84,Porte de armas pela população civil,0.5924180805409589
70,O aumento das DSTs está ligado ao descuido dos jovens em relação ao sexo.,0.46400158646942474
68,Cuidados,0.72610246484552
43,Linchamento de perfis,0.6089444992430562
70,desafios e soluções para o combate das DSTs,0.506872216997345
47,Acesso tecnológico e virtual para todos.,0.5472001238159475
46,Saneamento básico,0.3546034393692347
56,Educação transforma,0.5371433817038606
54,O drible na saúde,0.5279017456725269
60,,0.5668236785522285
56,A educação fecha prisões!,0.499943396203539
51,Analfabetos funcionais no Brasil,0.47374690424552823
62,,0.41855192400732
49,Influenciadores digitais nas famílias,0.5057931156827045
70,Sociedade despreocupada,0.6060269934272613
73,,0.438870345278209
45,Abelhas que Não Produzem Mel,0.39635682327336247
72,,0.517498772775114
68,O futuro vira história,0.6864966343397026
49,Influencia da tela,0.38130116416585513
63,Vamos precisar de todo mundo,0.34892497251264365
69,,0.6472486690184387
72,Fake News suas causas e consequências,0.5340569670480187
72,,0.5588522819839756
82,Necessidade de acompanhamento médico,0.48692934859412323
83,O peso da inatividade,0.5598291477280725
69,O uso de agrotóxicos no Brasil,0.5462106906534544
51,O panorama que deve ser mudado,0.48889786222612047
58,A conscientização da preservação da Amazônia,0.6198799915794311
50,A ciência como ferramenta global,0.4436034474723967
55,Dizimação dos povos indígenas brasileiros,0.6961845035682723
56,Crise no Sistema carcerário do Brasil,0.5736796429188146
73,Caminhos para superar os desafios encontrados pelos negros atualmente,0.36562652566143167
83,,0.432791373276415
75,,0.5566143489542495
69,,0.5925136189365011
73,A busca pela sociedade igualitária,0.39158656961040184
83,"Desigualdade social, como podemos mudá-la?",0.14710579980922805
62,O Mau da Internet,0.3523222976997
81,"Ame ao próximo, como a si mesmo",0.5199387094747966
51,Analfabetismo funcional no Brasil,0.54036419441316
55,,0.5833598494077619
45,Abuso de autoridade - Conduta anti-ética,0.4444692271026328
43,Redação 23 - A cultura do cancelamento nas redes sociais,0.6237753074264847
70,A falta de conhecimento sobre as doenças sexualmente transmissíveis,0.5259769870048663
50,A pandemia da COVID19 no Brasil,0.36219513584978114
45,O homem natural é inimigo de Deus,0.303342243468132
84,,0.6326662792088574
46,Os dois lados da privatização.,0.7641958515691117
49,Digital influencers,0.512549135118647
70,,0.5237736655055933
70,,0.48831079433198493
72,,0.4884740387288673
85,Projeto de iniciativa popular,0.4114164697956766
47,OS DESAFIOS DO EAD,0.5650373891680787
57,,0.676682108743699
56,A crise carcerária,0.4576127354635815
46,a melhor solução - S,0.5402244620511383
46,A IMPORTÃNCIA DA ÁGUA,0.342463387259047
48,SUS,0.5637165326233812
76,Colaboração e ação,0.5081600803008796
83,O exercício do esporte possibilitará a paz,0.5769378604696476
83,,0.3564186664278929
43,O MAL DO FASCISMO,0.30957424792826205
44,Pautas sobre ''Let Her Run'' necessita de inclusão.,0.47925094140813984
50,A ciência como combate ao coronavírus,0.5301175693500408
78,Um problema ainda maior,0.5262750312172695
50,A necessidade de debater a importância do ramo ciêntico para a sociedade em tempos de coronavírus,0.5881016361875384
49,Os limites dos digitais influencers,0.5677452498503668
43,vish kk,0.44862634385639133
59,Fome,0.6541647406339667
58,Floresta Amazônica,0.709533468663455
50,A superação clínica com inteligência no Brasil,0.4662267014214955
43,TEMA,0.601530674148569
70,,0.4472046927168031
52,Gravidez na adolescência,0.5497756579973527
75,Esse não é o atalho pra sair dessa condição,0.5073502074816078
77,Internautas unidos contra a homofobia,0.5268664145446813
55,,0.4043241923883004
54,Vacinação em Ação,0.5205439366380358
83,esporte e seus beneficios,0.4350695468854008
70,Como combater o aumento das DSTs,0.382144201251589
66,,0.5445694434747657
84,Injustiça de armas na mão,0.5361182446294924
56,Atual sistema carcerário do Brasil.,0.46371026622798045
80,Educação e igualdade para o Brasil,0.34850003264101514
46,Precariedade e falta de acesso,0.6637464676762292
81,Livre Arbítrio,0.5704403446990687
70,"DST, melhor prevenir",0.5443094559129368
46,Privatização do saneamento básico,0.6478411933103124
78,,0.5413790481587636
52,Jovem gravida,0.4921014430971089
45,Abuso de autoridade no Brasil,0.4547187165839555
51,Analfabetismo Funcional e a Crença de Incapacidade,0.4849799397402497
55,,0.594701455375122
49,o papel dos influenciadores digitais,0.5408035948982508
46,Saneamento básico e para todos,0.7493661137441103
72,O mal da fake news,0.6691829265379365
72,Informação sem fake,0.5292081400177828
54,A picada que salva vidas.,0.624727029821847
45,A forma que o poder é utilizado,0.5797451388610786
63,"Novos erros, mesmas falhas.",0.3805166971959698
73,Aonde chegamos?,0.5789008100292389
57,Camila Carminati - A DEMOCRATIZAÇÃO DO ACESSO AO CINEMA NO BRASIL,0.6304980752884892
62,,0.6461537183054904
60,Uma reforma sem efeito,0.6515399817261759
63,"Punição, a chave do problema",0.44811534988946305
69,Os frutos do agronegócio,0.45098359942432414
51,A luta pela educação prevalece,0.3528533454757813
82,Automedicação seria um bem necessário?,0.4810624787324538
73,,0.5293270793681117
57,,0.6050131415697034
54,,0.5109702528030684
45,Negligência estatal.,0.5771173622658196
81,A intolerância religiosa no Brasil,0.6421033827792193
55,,0.5351584617653753
79,,0.5457778412220673
62,Reumanize-se,0.5980810952873982
48,Sistemas de saúde,0.6994453458133016
70,A desinformação sobre as DSTs,0.698383528975073
58,,0.6253319137483009
78,Mudanças são necessárias.,0.5456963668564498
78,Valorize os professores e a mudança ocorre naturalmente,0.5451610942159831
85,A mudança começa pela educação,0.30471699598083485
46,A importância do saneamento básico,0.6777075736088904
50,O Passado remete ao Presente.,0.4885824341079489
44,O Direito de TODOS,0.3423905676617125
52,Amadurecimento prematuro.,0.5906229520087828
57,,0.5446742856108195
47,Falta de capilaridade da EaD,0.5696365878133326
83,Atividade física e social,0.527647051362374
76,Por um basta a equidade de gênero,0.6151116018351551
45,Os desafios enfrentados no combate ao abuso de poder na sociedade brasileira,0.46058658804392927
43,REDES SOCIAIS E A CULTURA DO CANCELAMENTO,0.5334262705502985
78,A importância da reforma do Ensino Médio,0.5226662195663646
84,A luta é pelo desarmamento,0.2574438168634198
50,Combate ao coronavírus por meio da ciência,0.4467094856614642
52,"Gravidez precoce, um problema estrutural",0.5178226560696397
84,,0.5030324128584083
45,Eudaimonia ética,0.4451287222701929
43,paradoxo da cultura do cancelamento,0.6142667587408657
59,,0.48190016701068644
43,A Cultura do Cancelamento Deve Ser Cancelada,0.585002750099836
85,País sem lei,0.39107069997693517
84,,0.40642810929607565
43,A cultura do cancelamento nas redes sociais,0.3955354187954932
81,Amor e Respeito geram a paz,0.6228472696045433
60,A melhor solução para o Brasil?,0.5624464572567341
57,Uma questão de cultura,0.6131010175809625
78,Uma,0.512291417286857
48,A desvalorização de um sistema que salva vidas,0.7377252548443991
45,O AUTORITARISMO AINDA PERSISTE,0.5470478669941815
44,Seria a World Athletics realmente preconceituosa?,0.4653844626925784
56,A desumanização dos presidiários brasileiros,0.44948551211252724
52,Gravidez na adolescência,0.49033556668519634
59,,0.7359283612316936
63,Nem carrascos nem vitimas cidadãos consciêntes,0.3576826055018229
63,,0.4724252313404426
54,Conscientização da vacina,0.43570615876577806
52,"Gravidez precoce, um milagre indesejado",0.5062792265322817
44,Discriminação ou preocupação?,0.5807628895529421
73,As pessoas precisam aprender a lidar com as diferenças,0.47107981890184325
62,o repudio do ódio nas redes sociais,0.389939345244171
55,Índios,0.39639122672841337
51,"Educação debilitada, uma estrutura que persiste",0.36284229282787367
48,SUS,0.7262193199227416
46,A questão da privatização do saneamento básico no Brasil,0.7416334574571842
48,O precário estado do SUS no BRASIL,0.6365517630309379
75,Os dissabores da falsa segurança,0.5471984537054612
63,,0.44852426830553377
52,A verdade sobre a gravidez na adolescência,0.5196642180879951
84,Portes* de armas pela sociedade civil,0.6984595830760126
61,Suicídios de policiais - Uma tendência a ser discutida,0.5712538449187149
62,,0.38836164490699937
51,Analfabetismo ainda um problema no Brasil ?,0.3872049035886089
79,,0.5837173839247329
48,Desafios do SUS,0.544487655447598
48,A saúde pública no Brasil,0.6255023220521145
69,O Uso de Agrotóxicos no Brasil.,0.6342864880683017
43,Sociedade do espetáculo,0.4077247432301716
59,Fome no Brasil?,0.650905352669784
44,Deixa ela ser mulher,0.38104673829372476
61,O suicídio no setor de segurança no Brasil,0.6679616974561151
78,A educação na co t,0.45863600329780363
44,.,0.5360675583495227
63,Efeito Reação,0.3896033183966114
79,Entendendo a realidade,0.5453033467461093
68,,0.6172940530326573
84,O que pode ser melhor do que o porte de armas?,0.6331265008904918
60,Não é apenas o sistema previdenciário o problema,0.5914725816938408
43,A cultura do cancelamento,0.5036480427197739
51,"Li, mas não entendi",0.4440470122528489
44,Comprovação Feminina,0.44881110179613964
58,O último suspiro da Floresta Amazônica,0.468417150954218
55,,0.5993876951451668
80,Combate ao racismo,0.6086775558298423
48,O impacto do SUS na saúde,0.6792270056492576
44,Deixa ela correr - Ela não precisa provar que é mulher!,0.5277402130408473
44,Abusos disfarçados de regras,0.516266242458853
51,Analfabetismo funcional,0.5040561221135671
81,,0.5040000554054962
76,Equidade de gênero no Brasil,0.4525252170313411
45,o Abuso de Autoridade no Brasil,0.3935790429359527
43,O Hábito do Cancelamento,0.5602379322059261
64,O Estado (que deveria ser) Laico,0.3475464018047951
70,,0.34396531538495445
49,Um influenciador mal intencionado,0.3890051431164837
43,.,0.4868152241208082
78,Brasil,0.6215459537930823
46,Privatizar para melhorar. Ou piorar?,0.5658302071570606
63,Fiscalização preventiva,0.3338234592879458
79,Das rebeliões à educação,0.5361037247155463
74,Por que ser mulher é tão difícil?,0.5070088363818721
85,Uma forma de reparar o sistema politico,0.5808948585311549
44,**,0.5552859921384088
71,O suícidio entre os jovens,0.41038131282634316
84,Porte de armas não é a solução,0.5242681669643355
82,vivendo de opinião,0.31390376828046557
73,,0.41903920994140986
79,O Sistema Carcerário Brasileiro,0.5379114504828711
72,,0.47041731408611875
45,#A.A.X is my name,0.2687745356966321
45,vish kk,0.43500930448599706
63,Por um planeta melhor,0.6145295041129935
77,Homo (sapiens ou fóbico? você escolhe!),0.4771804259325797
72,,0.39076757083126085
72,Compra de fake news nas eleições,0.678872675487096
73,,0.5451895574248301
76,,0.4348985688375179
43,Cultura do cancelamento,0.6287906120036852
73,Desafios encontrados pelos negros atualmente,0.41671847247621696
70,O fantasma DST volta a ter forças,0.4870709690455626
83,Atividades,0.517953284861148
52,Gravidez precoce,0.601519911444063
85,Urbanismo democrático,0.5059982286017136
60,Aposentar? Talvez,0.48422219310067843
73,Um preconceito que persiste,0.5006641496391472
50,Ciência é a visão de melhorias para o futuro,0.4214131705334023
50,A ciência é a melhor forma de prevenção.,0.5641317333381353
66,O controle do mundo e a internet,0.5018439169209056
44,Sociedade machista,0.5140975659027951
60,Forças Excludentes,0.5280536947466011
73,Problemas étnicos raciais,0.48321368212875304
58,Desmatamento na Amazônia,0.6367180881924953
47,Educação a distância e a falta de acesso à internet,0.4990280734266764
78,Os jovens podem não estar preparados para decidir um futuro,0.578342520194895
55,Histórico cultural brasileiro em risco,0.5793600506701877
55,O cidadão também é índio!,0.683195899608207
81,A necessidade de vencer a intolerância religiosa,0.5620380421277389
58,Proteção da Amazônia,0.7566788577812101
63,,0.4498484753700622
45,.Abuso de Autoridade no Brasil.,0.5577021977296402
72,De olho nas informações,0.5591899289084751
73,Negros na Atualidade,0.47316451242194485
50,Faz mais medos para os idosos,0.3556247345141281
53,Internet do passado de pesquisa e guerra ao futuro da tecnologia,0.40903503848853573
51,"Educação no Brasil, existe?!",0.39416998821612903
58,,0.64686776408218
62,,0.6018551008207156
68,Valores históricos,0.522588635818078
71,Rede sociais e suicídio.,0.564454825948495
43,JXP-A solidificação de uma sociedade líquida,0.5077581783109182
51,Analfabetismo funcional no Brasil,0.5357949187723204
79,Uma mudança histórica,0.4851708300789258
85,Utopia De Um Brasil Do Povo,0.510440728364543
57,Democratização do acesso ao cinema no Brasil,0.6708806938841314
70,,0.5464001905714604
44,Direitos iguais para todos (G),0.3983130070200903
84,Por quê* armas?,0.7061870997802859
85,A Honestidade é o principio de toda lei,0.5545027055974622
81,,0.4482720350816249
54,Falsas informações,0.6164700614887318
59,Fome como uma consequência,0.4824981241019405
45,Abuso de autoridade,0.4406870165549344
57,Acesso,0.4454374041986138
70,,0.49003538381282696
61,,0.5428706808020318
56,São muitos problemas.,0.3702888016610804
43,A cultura do cancelamento nas redes sociais,0.5045399904858956
85,Empresas Mineradoras e seus impactos,0.23259028417998195
52,Gestação Juvenil,0.5632635464345505
50,Efeitos da pandemia na sociedade,0.46202445932588937
74,,0.6106950463272115
84,Porte de armas,0.5951901950283185
77,Preconceito troque por Respeito,0.4066592381765034
54,A Ignorância brasileira,0.41480569320400706
52,Perdendo a vida desde cedo,0.4975214214115161
